incident_id,zone_id,zone_name,latitude,longitude,incident_type,severity,timestamp
I02231,Z03,Adyar,12.972122,80.262458,Shelter Request,High,2026-09-24 13:09:00
I02232,Z04,Velachery,12.987765,80.219991,Flooded Road,High,2026-09-24 02:56:00
I02233,Z02,Central Chennai,13.067528,80.28132,Flooded Road,Moderate,2026-09-24 05:41:00
I02234,Z03,Adyar,13.015099,80.296555,Household Evacuation,Critical,2026-09-24 23:04:00
I02235,Z01,North Chennai,13.106703,80.319345,Shelter Request,Moderate,2026-09-24 07:52:00
I02236,Z01,North Chennai,13.100202,80.270552,Flooded Road,Low,2026-09-24 01:10:00
I02237,Z03,Adyar,13.041907,80.264778,Shelter Request,Moderate,2026-09-24 06:57:00
I02238,Z04,Velachery,12.97629,80.235262,Flooded Road,Moderate,2026-09-24 03:16:00
I02239,Z03,Adyar,13.030276,80.279207,Household Evacuation,Low,2026-09-24 18:05:00
I02240,Z04,Velachery,12.982214,80.170495,Household Evacuation,Moderate,2026-09-24 04:24:00
I02241,Z01,North Chennai,13.105068,80.308818,Flooded Road,Critical,2026-09-24 10:08:00
I02242,Z01,North Chennai,13.101453,80.290276,Water Rescue,Low,2026-09-24 20:30:00
I02243,Z04,Velachery,12.993576,80.213223,Shelter Request,High,2026-09-24 16:02:00
I02244,Z05,South-West Chennai,13.051972,80.225381,Household Evacuation,High,2026-09-24 16:19:00
I02245,Z04,Velachery,12.966143,80.241318,Shelter Request,High,2026-09-24 11:17:00
I02246,Z01,North Chennai,13.103263,80.286805,Shelter Request,Critical,2026-09-24 20:06:00
I02247,Z03,Adyar,13.001796,80.28083,Flooded Road,Critical,2026-09-24 04:23:00
I02248,Z01,North Chennai,13.11269,80.280853,Shelter Request,High,2026-09-24 19:49:00
I02249,Z02,Central Chennai,13.074317,80.26678,Medical Emergency,Moderate,2026-09-24 14:41:00
I02250,Z05,South-West Chennai,13.042174,80.143418,Medical Emergency,Critical,2026-09-24 00:45:00
I02251,Z04,Velachery,12.936692,80.217235,Shelter Request,High,2026-09-24 05:43:00
I02252,Z01,North Chennai,13.113078,80.270436,Flooded Road,High,2026-09-24 09:16:00
I02253,Z03,Adyar,12.97551,80.255808,Flooded Road,High,2026-09-24 13:05:00
I02254,Z05,South-West Chennai,13.01498,80.191388,Medical Emergency,Critical,2026-09-24 18:41:00
I02255,Z04,Velachery,12.940587,80.241591,Medical Emergency,Moderate,2026-09-24 19:55:00
I02256,Z03,Adyar,13.011269,80.245136,Household Evacuation,Moderate,2026-09-24 14:48:00
I02257,Z05,South-West Chennai,13.018882,80.177063,Water Rescue,High,2026-09-24 15:48:00
I02258,Z01,North Chennai,13.101433,80.28322,Water Rescue,Moderate,2026-09-24 06:18:00
I02259,Z03,Adyar,12.99361,80.26205,Flooded Road,Moderate,2026-09-24 08:00:00
I02260,Z05,South-West Chennai,13.04473,80.190608,Flooded Road,Low,2026-09-24 18:26:00
I02261,Z05,South-West Chennai,13.025153,80.155927,Flooded Road,Moderate,2026-09-24 02:31:00
I02262,Z05,South-West Chennai,13.005229,80.183643,Shelter Request,Low,2026-09-24 22:37:00
I02263,Z02,Central Chennai,13.064128,80.300022,Water Rescue,High,2026-09-24 20:47:00
I02264,Z02,Central Chennai,13.0785,80.298104,Flooded Road,Low,2026-09-24 03:18:00
I02265,Z05,South-West Chennai,13.017793,80.18781,Household Evacuation,Critical,2026-09-24 13:24:00
I02266,Z05,South-West Chennai,13.058203,80.171209,Flooded Road,High,2026-09-24 22:39:00
I02267,Z01,North Chennai,13.141728,80.336173,Flooded Road,Critical,2026-09-24 13:43:00
I02268,Z01,North Chennai,13.122036,80.286801,Shelter Request,High,2026-09-24 09:01:00
I02269,Z02,Central Chennai,13.08332,80.304416,Water Rescue,Moderate,2026-09-24 02:01:00
I02270,Z02,Central Chennai,13.080722,80.259894,Flooded Road,Moderate,2026-09-24 20:51:00
I02271,Z01,North Chennai,13.109317,80.293194,Medical Emergency,Moderate,2026-09-24 21:06:00
I02272,Z05,South-West Chennai,13.013534,80.187518,Household Evacuation,Moderate,2026-09-24 06:59:00
I02273,Z05,South-West Chennai,13.008378,80.155147,Medical Emergency,High,2026-09-24 18:58:00
I02274,Z05,South-West Chennai,13.016415,80.183364,Household Evacuation,High,2026-09-24 09:07:00
I02275,Z05,South-West Chennai,13.032324,80.177201,Household Evacuation,Moderate,2026-09-24 04:31:00
I02276,Z05,South-West Chennai,13.004279,80.170452,Medical Emergency,Moderate,2026-09-24 05:10:00
I02277,Z04,Velachery,12.947245,80.220888,Water Rescue,High,2026-09-24 20:20:00
I02278,Z03,Adyar,13.018727,80.285551,Shelter Request,High,2026-09-24 09:11:00
I02279,Z01,North Chennai,13.13402,80.335355,Flooded Road,Moderate,2026-09-24 13:04:00
I02280,Z05,South-West Chennai,13.009332,80.211044,Shelter Request,High,2026-09-24 09:52:00
I02281,Z02,Central Chennai,13.047274,80.268191,Flooded Road,Moderate,2026-09-24 04:02:00
I02282,Z05,South-West Chennai,12.997111,80.193938,Household Evacuation,High,2026-09-24 09:55:00
I02283,Z01,North Chennai,13.131637,80.292847,Medical Emergency,High,2026-09-24 02:13:00
I02284,Z03,Adyar,13.000415,80.23719,Flooded Road,Moderate,2026-09-24 22:33:00
I02285,Z05,South-West Chennai,13.012314,80.163143,Medical Emergency,Low,2026-09-24 20:17:00
I02286,Z04,Velachery,12.975944,80.19267,Household Evacuation,Moderate,2026-09-24 07:10:00
I02287,Z03,Adyar,12.980803,80.268285,Flooded Road,High,2026-09-24 08:28:00
I02288,Z05,South-West Chennai,13.041011,80.183577,Water Rescue,Low,2026-09-24 14:16:00
I02289,Z03,Adyar,13.030401,80.237169,Medical Emergency,Moderate,2026-09-24 23:34:00
I02290,Z05,South-West Chennai,13.013884,80.211684,Household Evacuation,Moderate,2026-09-24 14:51:00
I02291,Z03,Adyar,12.967149,80.265557,Household Evacuation,High,2026-09-24 03:34:00
I02292,Z05,South-West Chennai,13.012529,80.154542,Water Rescue,Moderate,2026-09-24 12:47:00
I02293,Z05,South-West Chennai,13.032302,80.198791,Household Evacuation,Critical,2026-09-24 05:43:00
I02294,Z04,Velachery,12.985099,80.232197,Flooded Road,High,2026-09-24 16:32:00
I02295,Z05,South-West Chennai,13.022284,80.17122,Household Evacuation,Moderate,2026-09-24 07:02:00
I02296,Z02,Central Chennai,13.070165,80.262751,Water Rescue,Low,2026-09-24 21:58:00
I02297,Z05,South-West Chennai,13.029418,80.188069,Shelter Request,High,2026-09-24 21:32:00
I02298,Z03,Adyar,12.997755,80.268461,Medical Emergency,Low,2026-09-24 00:12:00
I02299,Z04,Velachery,13.041226,80.215056,Shelter Request,Critical,2026-09-24 05:41:00
I02300,Z05,South-West Chennai,13.037704,80.176268,Flooded Road,Low,2026-09-24 18:25:00
I02301,Z04,Velachery,13.000267,80.22229,Flooded Road,High,2026-09-24 07:13:00
I02302,Z01,North Chennai,13.131002,80.282578,Water Rescue,Critical,2026-09-24 07:25:00
I02303,Z02,Central Chennai,13.088795,80.269071,Household Evacuation,Moderate,2026-09-24 03:23:00
I02304,Z01,North Chennai,13.103746,80.277631,Medical Emergency,Low,2026-09-24 00:03:00
I02305,Z05,South-West Chennai,13.004617,80.139492,Medical Emergency,Moderate,2026-09-24 09:28:00
I02306,Z04,Velachery,12.977235,80.254163,Medical Emergency,Low,2026-09-24 18:56:00
I02307,Z01,North Chennai,13.112844,80.270648,Household Evacuation,Low,2026-09-24 08:48:00
I02308,Z02,Central Chennai,13.103336,80.240789,Flooded Road,High,2026-09-24 17:47:00
I02309,Z03,Adyar,12.997159,80.236705,Flooded Road,High,2026-09-24 22:49:00
I02310,Z04,Velachery,12.949622,80.273456,Flooded Road,Moderate,2026-09-24 05:29:00
I02311,Z03,Adyar,12.947056,80.241698,Flooded Road,High,2026-09-24 16:37:00
I02312,Z01,North Chennai,13.085141,80.279654,Shelter Request,Moderate,2026-09-24 04:36:00
I02313,Z02,Central Chennai,13.072897,80.276945,Household Evacuation,Moderate,2026-09-24 19:41:00
I02314,Z04,Velachery,12.984487,80.247185,Water Rescue,High,2026-09-24 09:10:00
I02315,Z03,Adyar,12.981163,80.254541,Household Evacuation,Moderate,2026-09-24 01:13:00
I02316,Z03,Adyar,13.023235,80.243799,Household Evacuation,Moderate,2026-09-24 03:49:00
I02317,Z01,North Chennai,13.135774,80.267438,Household Evacuation,High,2026-09-24 08:42:00
I02318,Z04,Velachery,12.967617,80.216643,Shelter Request,Moderate,2026-09-24 12:24:00
I02319,Z04,Velachery,12.982194,80.199737,Water Rescue,Critical,2026-09-24 20:25:00
I02320,Z05,South-West Chennai,13.020484,80.172211,Household Evacuation,High,2026-09-24 15:03:00
I02321,Z04,Velachery,12.980071,80.235692,Medical Emergency,Critical,2026-09-24 13:32:00
I02322,Z04,Velachery,12.972631,80.236778,Shelter Request,Moderate,2026-09-24 10:36:00
I02323,Z04,Velachery,12.983313,80.207382,Flooded Road,Low,2026-09-24 07:27:00
I02324,Z03,Adyar,13.00672,80.274138,Shelter Request,High,2026-09-24 00:31:00
I02325,Z02,Central Chennai,13.085083,80.297136,Shelter Request,High,2026-09-24 21:29:00
I02326,Z03,Adyar,12.992691,80.232114,Flooded Road,Critical,2026-09-24 05:56:00
I02327,Z05,South-West Chennai,13.022935,80.151306,Water Rescue,Moderate,2026-09-24 06:31:00
I02328,Z03,Adyar,12.9576,80.251867,Medical Emergency,High,2026-09-24 19:41:00
I02329,Z02,Central Chennai,13.095259,80.302949,Medical Emergency,Moderate,2026-09-24 18:37:00
I02330,Z03,Adyar,13.025824,80.237053,Flooded Road,Critical,2026-09-24 11:05:00
I02331,Z05,South-West Chennai,13.028457,80.172929,Medical Emergency,Moderate,2026-09-24 17:41:00
I02332,Z04,Velachery,12.992418,80.19189,Flooded Road,Moderate,2026-09-24 01:39:00
I02333,Z05,South-West Chennai,13.027241,80.172809,Household Evacuation,High,2026-09-24 02:18:00
I02334,Z03,Adyar,13.018494,80.261492,Flooded Road,Critical,2026-09-24 18:17:00
I02335,Z02,Central Chennai,13.049675,80.276763,Medical Emergency,Moderate,2026-09-24 18:10:00
I02336,Z04,Velachery,12.949197,80.226406,Water Rescue,Low,2026-09-24 03:56:00
I02337,Z03,Adyar,13.004632,80.265816,Flooded Road,High,2026-09-24 04:24:00
I02338,Z03,Adyar,13.044005,80.251224,Household Evacuation,Moderate,2026-09-24 22:34:00
I02339,Z03,Adyar,13.032877,80.230306,Flooded Road,High,2026-09-24 01:37:00
I02340,Z02,Central Chennai,13.083531,80.240235,Flooded Road,Critical,2026-09-24 11:40:00
I02341,Z04,Velachery,12.993264,80.247438,Medical Emergency,High,2026-09-24 00:09:00
I02342,Z03,Adyar,13.025862,80.23925,Flooded Road,Critical,2026-09-24 23:00:00
I02343,Z04,Velachery,12.984041,80.204511,Medical Emergency,High,2026-09-24 09:43:00
I02344,Z03,Adyar,13.022612,80.278322,Flooded Road,Moderate,2026-09-24 04:51:00
I02345,Z04,Velachery,12.961477,80.251373,Household Evacuation,High,2026-09-24 20:23:00
I02346,Z05,South-West Chennai,13.041275,80.166543,Flooded Road,Critical,2026-09-24 17:46:00
I02347,Z03,Adyar,12.947047,80.2481,Water Rescue,Moderate,2026-09-24 02:38:00
I02348,Z01,North Chennai,13.107367,80.283971,Medical Emergency,Low,2026-09-24 00:45:00
I02349,Z04,Velachery,12.981959,80.224107,Medical Emergency,Moderate,2026-09-24 21:08:00
I02350,Z01,North Chennai,13.093173,80.227442,Shelter Request,Moderate,2026-09-24 20:44:00
I02351,Z03,Adyar,13.012908,80.225959,Household Evacuation,Low,2026-09-24 03:36:00
I02352,Z01,North Chennai,13.12153,80.280879,Medical Emergency,High,2026-09-24 23:06:00
I02353,Z05,South-West Chennai,13.015851,80.195173,Flooded Road,Critical,2026-09-24 19:45:00
I02354,Z02,Central Chennai,13.081235,80.267263,Medical Emergency,Low,2026-09-24 17:42:00
I02355,Z05,South-West Chennai,12.984265,80.167511,Household Evacuation,Low,2026-09-24 18:33:00
I02356,Z05,South-West Chennai,13.035179,80.200168,Flooded Road,Moderate,2026-09-24 19:33:00
I02357,Z02,Central Chennai,13.065774,80.286466,Flooded Road,High,2026-09-24 04:26:00
I02358,Z02,Central Chennai,13.055709,80.246826,Flooded Road,Moderate,2026-09-24 04:00:00
I02359,Z01,North Chennai,13.117563,80.280205,Flooded Road,Low,2026-09-24 04:24:00
I02360,Z01,North Chennai,13.086493,80.321749,Shelter Request,High,2026-09-24 14:56:00
I02361,Z03,Adyar,13.028117,80.255536,Household Evacuation,High,2026-09-24 10:36:00
I02362,Z02,Central Chennai,13.100556,80.24331,Flooded Road,Moderate,2026-09-24 07:40:00
I02363,Z05,South-West Chennai,13.001625,80.155393,Shelter Request,Moderate,2026-09-24 13:05:00
I02364,Z05,South-West Chennai,13.032817,80.178931,Flooded Road,High,2026-09-24 21:33:00
I02365,Z02,Central Chennai,13.074416,80.289823,Household Evacuation,High,2026-09-24 01:35:00
I02366,Z04,Velachery,12.990497,80.196758,Shelter Request,High,2026-09-24 07:18:00
I02367,Z03,Adyar,13.007269,80.25565,Water Rescue,High,2026-09-24 06:54:00
I02368,Z03,Adyar,13.004048,80.214077,Medical Emergency,Low,2026-09-24 03:15:00
I02369,Z05,South-West Chennai,13.014911,80.178869,Flooded Road,Critical,2026-09-24 11:47:00
I02370,Z05,South-West Chennai,13.026595,80.17033,Flooded Road,High,2026-09-24 13:11:00
I02371,Z04,Velachery,12.998856,80.214004,Household Evacuation,Critical,2026-09-24 05:56:00
I02372,Z05,South-West Chennai,12.998151,80.182897,Household Evacuation,High,2026-09-24 23:27:00
I02373,Z02,Central Chennai,13.044826,80.240712,Household Evacuation,Low,2026-09-24 21:32:00
I02374,Z01,North Chennai,13.129081,80.284018,Flooded Road,High,2026-09-24 10:37:00
I02375,Z03,Adyar,13.018765,80.252642,Flooded Road,High,2026-09-24 01:59:00
I02376,Z04,Velachery,12.958231,80.186311,Shelter Request,High,2026-09-24 03:30:00
I02377,Z03,Adyar,13.013776,80.24155,Medical Emergency,Critical,2026-09-24 16:08:00
I02378,Z02,Central Chennai,13.110965,80.264506,Household Evacuation,High,2026-09-24 01:08:00
I02379,Z05,South-West Chennai,13.011863,80.191836,Medical Emergency,Moderate,2026-09-24 21:41:00
I02380,Z03,Adyar,13.006951,80.259192,Medical Emergency,Moderate,2026-09-24 07:18:00
I02381,Z04,Velachery,12.962592,80.202716,Household Evacuation,Critical,2026-09-24 09:25:00
I02382,Z01,North Chennai,13.117572,80.283013,Shelter Request,Low,2026-09-24 09:17:00
I02383,Z05,South-West Chennai,12.994928,80.202727,Water Rescue,Critical,2026-09-24 04:11:00
I02384,Z02,Central Chennai,13.079891,80.267765,Water Rescue,Critical,2026-09-24 04:30:00
I02385,Z01,North Chennai,13.08015,80.292551,Water Rescue,Critical,2026-09-24 01:46:00
I02386,Z03,Adyar,13.046751,80.272049,Medical Emergency,High,2026-09-24 00:52:00
I02387,Z05,South-West Chennai,13.011206,80.173397,Medical Emergency,Critical,2026-09-24 20:56:00
I02388,Z04,Velachery,12.979662,80.199384,Flooded Road,Moderate,2026-09-24 02:39:00
I02389,Z05,South-West Chennai,13.015034,80.172871,Flooded Road,Critical,2026-09-24 06:25:00
I02390,Z01,North Chennai,13.119615,80.26074,Household Evacuation,High,2026-09-24 20:22:00
I02391,Z01,North Chennai,13.133658,80.288283,Flooded Road,High,2026-09-24 12:51:00
I02392,Z03,Adyar,12.995544,80.257603,Medical Emergency,High,2026-09-24 21:29:00
I02393,Z05,South-West Chennai,12.9857,80.15816,Medical Emergency,High,2026-09-24 17:08:00
I02394,Z04,Velachery,12.990456,80.249378,Water Rescue,Critical,2026-09-24 04:38:00
I02395,Z04,Velachery,12.987422,80.208536,Flooded Road,High,2026-09-24 16:31:00
I02396,Z02,Central Chennai,13.103839,80.270006,Household Evacuation,High,2026-09-24 21:31:00
I02397,Z04,Velachery,12.983149,80.231838,Shelter Request,Low,2026-09-24 19:31:00
I02398,Z04,Velachery,12.969097,80.234886,Medical Emergency,Moderate,2026-09-24 20:38:00
I02399,Z03,Adyar,12.999974,80.265704,Household Evacuation,High,2026-09-24 20:25:00
I02400,Z03,Adyar,12.989158,80.23023,Household Evacuation,Low,2026-09-24 12:02:00
I02401,Z04,Velachery,12.968987,80.216638,Household Evacuation,Low,2026-09-24 23:34:00
I02402,Z03,Adyar,12.967067,80.25178,Household Evacuation,Moderate,2026-09-24 12:58:00
I02403,Z01,North Chennai,13.120258,80.28641,Household Evacuation,Moderate,2026-09-24 06:39:00
I02404,Z05,South-West Chennai,13.046988,80.184679,Household Evacuation,High,2026-09-24 08:09:00
I02405,Z05,South-West Chennai,13.012538,80.141598,Household Evacuation,Critical,2026-09-24 18:13:00
I02406,Z05,South-West Chennai,13.017373,80.180523,Household Evacuation,High,2026-09-24 14:42:00
I02407,Z04,Velachery,12.974076,80.221921,Household Evacuation,High,2026-09-24 02:15:00
I02408,Z01,North Chennai,13.150496,80.317247,Flooded Road,Low,2026-09-24 15:18:00
I02409,Z05,South-West Chennai,13.042693,80.212116,Medical Emergency,High,2026-09-24 07:02:00
I02410,Z01,North Chennai,13.087969,80.294595,Household Evacuation,High,2026-09-24 02:07:00
I02411,Z02,Central Chennai,13.106458,80.248145,Medical Emergency,Moderate,2026-09-24 05:33:00
I02412,Z04,Velachery,13.00891,80.200319,Household Evacuation,Low,2026-09-24 22:36:00
I02413,Z04,Velachery,12.973182,80.209542,Flooded Road,Critical,2026-09-24 05:45:00
I02414,Z04,Velachery,12.972762,80.219386,Shelter Request,High,2026-09-24 18:18:00
I02415,Z03,Adyar,12.960424,80.264639,Household Evacuation,Moderate,2026-09-24 09:51:00
I02416,Z02,Central Chennai,13.100926,80.291869,Household Evacuation,High,2026-09-24 09:35:00
I02417,Z05,South-West Chennai,13.020717,80.183273,Household Evacuation,High,2026-09-24 21:49:00
I02418,Z03,Adyar,12.993859,80.273839,Flooded Road,Moderate,2026-09-24 18:10:00
I02419,Z01,North Chennai,13.122085,80.265369,Flooded Road,High,2026-09-24 11:48:00
I02420,Z03,Adyar,13.009134,80.26315,Medical Emergency,Moderate,2026-09-24 00:06:00
I02421,Z02,Central Chennai,13.110817,80.266556,Flooded Road,High,2026-09-24 13:34:00
I02422,Z04,Velachery,12.973465,80.214419,Household Evacuation,High,2026-09-24 13:00:00
I02423,Z03,Adyar,12.993473,80.260829,Flooded Road,Moderate,2026-09-24 05:05:00
I02424,Z01,North Chennai,13.117711,80.256109,Flooded Road,Critical,2026-09-24 12:38:00
I02425,Z05,South-West Chennai,12.987507,80.207142,Flooded Road,Moderate,2026-09-24 04:59:00
I02426,Z03,Adyar,12.993747,80.256178,Household Evacuation,Moderate,2026-09-24 03:02:00
I02427,Z05,South-West Chennai,13.021552,80.191154,Medical Emergency,High,2026-09-24 22:47:00
I02428,Z04,Velachery,12.981318,80.172514,Shelter Request,Moderate,2026-09-24 00:39:00
I02429,Z02,Central Chennai,13.073439,80.2837,Flooded Road,Moderate,2026-09-24 20:40:00
I02430,Z01,North Chennai,13.082173,80.27141,Flooded Road,High,2026-09-24 17:51:00
I02431,Z02,Central Chennai,13.092821,80.267951,Shelter Request,Critical,2026-09-24 05:12:00
I02432,Z01,North Chennai,13.106141,80.312167,Flooded Road,High,2026-09-24 03:37:00
I02433,Z01,North Chennai,13.124575,80.259299,Flooded Road,High,2026-09-24 17:59:00
I02434,Z03,Adyar,13.000911,80.229344,Flooded Road,Critical,2026-09-24 04:01:00
I02435,Z03,Adyar,13.023151,80.235526,Flooded Road,Moderate,2026-09-24 08:35:00
I02436,Z04,Velachery,12.967818,80.197687,Medical Emergency,Moderate,2026-09-24 10:12:00
I02437,Z02,Central Chennai,13.076583,80.259977,Flooded Road,Moderate,2026-09-24 23:26:00
I02438,Z03,Adyar,13.016211,80.267205,Water Rescue,High,2026-09-24 18:41:00
I02439,Z01,North Chennai,13.128659,80.280218,Medical Emergency,Critical,2026-09-24 02:51:00
I02440,Z01,North Chennai,13.116097,80.297445,Shelter Request,Critical,2026-09-24 08:35:00
I02441,Z01,North Chennai,13.140968,80.313698,Medical Emergency,High,2026-09-24 20:17:00
I02442,Z01,North Chennai,13.136487,80.271723,Flooded Road,Low,2026-09-24 15:22:00
I02443,Z03,Adyar,12.979107,80.227842,Medical Emergency,High,2026-09-24 07:42:00
I02444,Z01,North Chennai,13.118899,80.260043,Water Rescue,Critical,2026-09-24 09:11:00
I02445,Z04,Velachery,12.952944,80.227249,Household Evacuation,Critical,2026-09-24 02:33:00
I02446,Z04,Velachery,12.970449,80.216976,Flooded Road,High,2026-09-24 16:17:00
I02447,Z02,Central Chennai,13.066458,80.262064,Water Rescue,High,2026-09-24 19:13:00
I02448,Z03,Adyar,12.9896,80.255401,Medical Emergency,High,2026-09-24 17:33:00
I02449,Z01,North Chennai,13.119609,80.279879,Flooded Road,Critical,2026-09-24 19:13:00
I02450,Z03,Adyar,13.015495,80.253639,Household Evacuation,High,2026-09-24 08:23:00
I02451,Z04,Velachery,12.970665,80.231365,Medical Emergency,Moderate,2026-09-24 16:38:00
I02452,Z03,Adyar,12.983853,80.234962,Flooded Road,High,2026-09-24 00:41:00
I02453,Z01,North Chennai,13.1376,80.278727,Household Evacuation,Moderate,2026-09-24 16:20:00
I02454,Z01,North Chennai,13.108561,80.276447,Water Rescue,Moderate,2026-09-24 12:22:00
I02455,Z01,North Chennai,13.118108,80.261015,Water Rescue,High,2026-09-24 21:53:00
I02456,Z02,Central Chennai,13.096591,80.265474,Flooded Road,High,2026-09-24 13:09:00
I02457,Z05,South-West Chennai,13.018903,80.190796,Medical Emergency,Moderate,2026-09-24 01:02:00
I02458,Z02,Central Chennai,13.089264,80.290231,Medical Emergency,Moderate,2026-09-24 16:32:00
I02459,Z02,Central Chennai,13.027256,80.272516,Flooded Road,Moderate,2026-09-24 12:20:00
I02460,Z01,North Chennai,13.077058,80.280269,Flooded Road,Low,2026-09-24 21:11:00
I02461,Z05,South-West Chennai,13.040165,80.208989,Flooded Road,Moderate,2026-09-24 19:24:00
I02462,Z01,North Chennai,13.109614,80.269432,Medical Emergency,High,2026-09-24 14:23:00
I02463,Z03,Adyar,13.035136,80.251154,Flooded Road,High,2026-09-24 19:16:00
I02464,Z05,South-West Chennai,12.988867,80.147202,Household Evacuation,Low,2026-09-24 23:31:00
I02465,Z05,South-West Chennai,13.007011,80.21479,Medical Emergency,Moderate,2026-09-24 10:16:00
I02466,Z04,Velachery,12.978477,80.222566,Household Evacuation,Moderate,2026-09-24 11:24:00
I02467,Z04,Velachery,12.990032,80.224092,Household Evacuation,Critical,2026-09-24 12:27:00
I02468,Z05,South-West Chennai,13.007491,80.149138,Water Rescue,High,2026-09-24 05:30:00
I02469,Z03,Adyar,13.025877,80.295971,Medical Emergency,Critical,2026-09-24 07:41:00
I02470,Z02,Central Chennai,13.038718,80.248608,Medical Emergency,Moderate,2026-09-24 14:13:00
I02471,Z02,Central Chennai,13.109323,80.238785,Medical Emergency,Moderate,2026-09-24 19:33:00
I02472,Z01,North Chennai,13.115199,80.272133,Household Evacuation,Moderate,2026-09-24 01:31:00
I02473,Z02,Central Chennai,13.099492,80.25459,Shelter Request,High,2026-09-24 19:40:00
I02474,Z02,Central Chennai,13.082513,80.272978,Medical Emergency,High,2026-09-24 23:49:00
I02475,Z02,Central Chennai,13.078956,80.258789,Household Evacuation,Low,2026-09-24 03:13:00
I02476,Z03,Adyar,13.000255,80.252603,Flooded Road,Moderate,2026-09-24 05:11:00
I02477,Z04,Velachery,13.018348,80.204355,Medical Emergency,High,2026-09-24 14:25:00
I02478,Z04,Velachery,12.975432,80.219448,Flooded Road,Critical,2026-09-24 01:13:00
I02479,Z03,Adyar,12.998135,80.255547,Water Rescue,High,2026-09-24 04:22:00
I02480,Z02,Central Chennai,13.09396,80.254951,Household Evacuation,Critical,2026-09-24 21:11:00
I02481,Z05,South-West Chennai,13.008839,80.166383,Flooded Road,Critical,2026-09-24 00:53:00
I02482,Z05,South-West Chennai,13.007656,80.177311,Water Rescue,Moderate,2026-09-24 10:33:00
I02483,Z04,Velachery,12.979516,80.228295,Flooded Road,High,2026-09-24 04:53:00
I02484,Z01,North Chennai,13.088806,80.280878,Water Rescue,Moderate,2026-09-24 02:18:00
I02485,Z04,Velachery,12.988888,80.189591,Medical Emergency,Moderate,2026-09-24 01:44:00
I02486,Z02,Central Chennai,13.067448,80.281159,Household Evacuation,Low,2026-09-24 08:51:00
I02487,Z03,Adyar,13.020721,80.260117,Flooded Road,Critical,2026-09-24 05:24:00
I02488,Z03,Adyar,13.030468,80.25845,Medical Emergency,High,2026-09-24 21:03:00
I02489,Z02,Central Chennai,13.090247,80.226748,Water Rescue,Moderate,2026-09-24 11:10:00
I02490,Z03,Adyar,13.022109,80.246546,Medical Emergency,Moderate,2026-09-24 08:39:00
I02491,Z01,North Chennai,13.132632,80.281687,Flooded Road,High,2026-09-24 19:06:00
I02492,Z01,North Chennai,13.114104,80.271688,Flooded Road,Critical,2026-09-24 03:15:00
I02493,Z04,Velachery,12.986644,80.217526,Flooded Road,Moderate,2026-09-24 09:29:00
I02494,Z05,South-West Chennai,13.018285,80.197104,Flooded Road,Moderate,2026-09-24 11:16:00
I02495,Z03,Adyar,13.029398,80.25423,Water Rescue,High,2026-09-24 00:23:00
I02496,Z05,South-West Chennai,13.006686,80.184881,Water Rescue,Moderate,2026-09-24 00:11:00
I02497,Z05,South-West Chennai,13.018241,80.188399,Household Evacuation,High,2026-09-24 17:21:00
I02498,Z04,Velachery,12.977003,80.205527,Household Evacuation,Moderate,2026-09-24 03:30:00
I02499,Z04,Velachery,12.962569,80.217502,Household Evacuation,High,2026-09-24 00:21:00
I02500,Z01,North Chennai,13.121881,80.276974,Household Evacuation,High,2026-09-24 02:03:00
I02501,Z03,Adyar,13.038156,80.232048,Flooded Road,High,2026-09-24 19:36:00
I02502,Z03,Adyar,12.996726,80.293844,Water Rescue,Critical,2026-09-24 19:11:00
I02503,Z04,Velachery,12.964153,80.225445,Medical Emergency,Moderate,2026-09-24 23:26:00
I02504,Z02,Central Chennai,13.07951,80.260195,Household Evacuation,High,2026-09-24 22:12:00
I02505,Z04,Velachery,13.034181,80.213333,Shelter Request,Critical,2026-09-24 04:42:00
I02506,Z01,North Chennai,13.081016,80.293935,Medical Emergency,Critical,2026-09-24 08:40:00
I02507,Z03,Adyar,13.021603,80.253943,Household Evacuation,High,2026-09-24 14:34:00
I02508,Z04,Velachery,12.949014,80.241726,Flooded Road,Low,2026-09-24 18:09:00
I02509,Z01,North Chennai,13.078172,80.285527,Household Evacuation,High,2026-09-24 08:34:00
I02510,Z05,South-West Chennai,13.01652,80.17967,Medical Emergency,Moderate,2026-09-24 04:07:00
I02511,Z02,Central Chennai,13.051331,80.249363,Medical Emergency,Critical,2026-09-24 03:19:00
I02512,Z05,South-West Chennai,12.978246,80.166317,Medical Emergency,Critical,2026-09-24 23:55:00
I02513,Z02,Central Chennai,13.08337,80.260182,Water Rescue,Moderate,2026-09-24 08:00:00
I02514,Z05,South-West Chennai,13.017828,80.192681,Medical Emergency,High,2026-09-24 01:47:00
I02515,Z05,South-West Chennai,13.027499,80.180564,Medical Emergency,Critical,2026-09-24 06:23:00
I02516,Z01,North Chennai,13.063403,80.292444,Medical Emergency,Moderate,2026-09-24 20:38:00
I02517,Z05,South-West Chennai,13.034682,80.188655,Medical Emergency,Moderate,2026-09-24 18:44:00
I02518,Z03,Adyar,13.050928,80.25761,Shelter Request,High,2026-09-24 08:37:00
I02519,Z03,Adyar,13.022934,80.29689,Water Rescue,Critical,2026-09-24 16:52:00
I02520,Z04,Velachery,12.965654,80.1931,Shelter Request,High,2026-09-24 07:15:00
