accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
16488,Chennai,Tamil Nadu,12.981873,80.11758,2022-07-03,10:00,10,Sunday,1,highway,4,1,fog,low,31,medium,overspeeding,minor,1,0,1,,0.6
16491,Chennai,Tamil Nadu,12.827032,80.260169,2023-08-08,15:00,15,Tuesday,0,highway,6,1,clear,high,34,high,weather,major,2,0,0,,0.3
16492,Chennai,Tamil Nadu,12.918301,80.270504,2022-02-22,20:00,20,Tuesday,0,urban,2,0,fog,low,32,medium,distraction,minor,2,2,0,,0.45
16499,Chennai,Tamil Nadu,12.867412,80.276954,2023-10-07,6:00,6,Saturday,1,urban,2,0,clear,high,15,low,overspeeding,minor,1,1,0,,0.1
16515,Chennai,Tamil Nadu,12.933995,80.284802,2023-11-15,17:00,17,Wednesday,0,urban,4,0,rain,medium,32,high,weather,minor,1,1,1,,0.6
16518,Chennai,Tamil Nadu,13.009604,80.268339,2022-01-11,4:00,4,Tuesday,0,highway,1,0,rain,low,28,low,distraction,major,4,3,0,,0.45
16523,Chennai,Tamil Nadu,12.993674,80.146481,2024-09-19,21:00,21,Thursday,0,urban,2,0,rain,low,37,medium,distraction,major,2,1,0,,0.45
16530,Chennai,Tamil Nadu,13.037607,80.281533,2022-09-24,14:00,14,Saturday,1,highway,3,0,fog,low,27,low,overspeeding,minor,3,0,0,,0.45
16534,Chennai,Tamil Nadu,12.877372,80.130571,2022-02-14,15:00,15,Monday,0,urban,3,1,clear,high,31,low,drunk driving,minor,3,0,0,,0.1
16537,Chennai,Tamil Nadu,12.824306,80.266807,2023-05-25,3:00,3,Thursday,0,highway,5,1,clear,high,33,low,weather,minor,5,5,0,,0.1
16539,Chennai,Tamil Nadu,12.874424,80.27908,2022-09-23,6:00,6,Friday,0,rural,5,1,fog,low,25,low,distraction,minor,1,0,0,,0.45
16565,Chennai,Tamil Nadu,12.813195,80.258743,2024-01-23,7:00,7,Tuesday,0,rural,4,0,fog,low,37,low,poor road,major,2,0,0,,0.45
16566,Chennai,Tamil Nadu,12.907287,80.134381,2022-06-08,10:00,10,Wednesday,0,rural,1,0,fog,low,23,high,poor road,major,4,0,1,,0.8
16579,Chennai,Tamil Nadu,12.849283,80.110101,2023-08-21,21:00,21,Monday,0,highway,1,1,fog,low,40,medium,weather,fatal,3,3,0,,0.65
16580,Chennai,Tamil Nadu,13.133708,80.133141,2024-07-02,13:00,13,Tuesday,0,highway,6,1,clear,high,35,high,overspeeding,fatal,1,1,0,,0.5
16585,Chennai,Tamil Nadu,12.845166,80.195101,2023-08-16,0:00,0,Wednesday,0,highway,6,0,rain,low,25,medium,poor road,major,2,1,0,,0.45
16587,Chennai,Tamil Nadu,13.191628,80.173012,2023-10-14,6:00,6,Saturday,1,urban,1,1,rain,medium,26,high,overspeeding,major,3,3,0,,0.45
16605,Chennai,Tamil Nadu,12.987802,80.242276,2022-06-24,22:00,22,Friday,0,highway,1,0,rain,medium,39,low,distraction,minor,2,2,0,,0.25
16608,Chennai,Tamil Nadu,12.968312,80.276717,2023-04-08,12:00,12,Saturday,1,rural,5,0,rain,medium,22,medium,distraction,minor,2,2,0,,0.25
16624,Chennai,Tamil Nadu,13.184386,80.248288,2022-06-10,15:00,15,Friday,0,urban,1,1,fog,low,21,high,weather,minor,1,0,0,,0.65
16627,Chennai,Tamil Nadu,13.044436,80.130103,2022-07-17,1:00,1,Sunday,1,highway,6,0,fog,low,15,low,distraction,minor,1,0,0,,0.45
16629,Chennai,Tamil Nadu,12.886489,80.138818,2023-08-16,3:00,3,Wednesday,0,urban,5,0,fog,low,30,medium,weather,minor,2,0,0,,0.45
16642,Chennai,Tamil Nadu,12.971146,80.213738,2023-09-25,7:00,7,Monday,0,urban,3,1,rain,medium,15,high,drunk driving,major,2,2,0,,0.45
16651,Chennai,Tamil Nadu,12.828512,80.133987,2024-08-11,21:00,21,Sunday,1,rural,4,1,fog,low,17,high,overspeeding,minor,1,0,0,,0.65
16653,Chennai,Tamil Nadu,12.952349,80.103007,2023-10-26,11:00,11,Thursday,0,highway,1,0,clear,high,21,medium,poor road,minor,4,4,0,,0.1
16674,Chennai,Tamil Nadu,12.849446,80.297604,2023-12-09,21:00,21,Saturday,1,highway,5,0,rain,low,22,high,weather,minor,2,0,0,,0.65
16683,Chennai,Tamil Nadu,12.94667,80.185878,2024-10-25,21:00,21,Friday,0,highway,5,0,fog,low,15,medium,poor road,major,2,2,0,,0.45
16688,Chennai,Tamil Nadu,13.126361,80.289865,2022-07-26,7:00,7,Tuesday,0,highway,1,1,rain,low,19,low,poor road,fatal,5,5,0,,0.65
16719,Chennai,Tamil Nadu,12.813764,80.191471,2024-04-01,15:00,15,Monday,0,rural,6,0,clear,high,19,high,drunk driving,major,1,0,0,,0.3
16724,Chennai,Tamil Nadu,13.089018,80.111256,2023-09-10,14:00,14,Sunday,1,urban,3,1,clear,high,34,high,distraction,major,3,2,0,,0.3
16729,Chennai,Tamil Nadu,13.187476,80.180457,2023-08-09,5:00,5,Wednesday,0,urban,6,0,clear,high,35,low,poor road,minor,1,1,0,,0.1
16733,Chennai,Tamil Nadu,12.880903,80.139741,2023-06-05,7:00,7,Monday,0,urban,4,1,clear,high,24,low,weather,minor,4,0,0,,0.1
16735,Chennai,Tamil Nadu,12.994312,80.138095,2022-10-20,0:00,0,Thursday,0,urban,6,1,rain,low,28,low,distraction,major,5,0,0,,0.45
16737,Chennai,Tamil Nadu,13.062732,80.280599,2025-01-20,16:00,16,Monday,0,highway,6,1,rain,low,38,low,distraction,fatal,2,2,0,,0.65
16738,Chennai,Tamil Nadu,12.9363,80.222427,2024-04-15,10:00,10,Monday,0,urban,3,0,rain,medium,24,high,weather,minor,5,0,1,,0.6
16740,Chennai,Tamil Nadu,12.968219,80.229248,2025-01-29,15:00,15,Wednesday,0,highway,2,0,clear,high,35,low,weather,major,3,1,0,,0.1
16741,Chennai,Tamil Nadu,13.17805,80.175991,2024-11-14,23:00,23,Thursday,0,highway,1,0,fog,low,18,low,overspeeding,minor,2,1,0,,0.45
16743,Chennai,Tamil Nadu,13.162024,80.251256,2023-08-22,16:00,16,Tuesday,0,rural,6,1,clear,high,39,medium,poor road,major,3,1,0,,0.1
16758,Chennai,Tamil Nadu,13.104889,80.113963,2024-03-08,2:00,2,Friday,0,highway,2,0,fog,low,38,medium,distraction,minor,1,0,0,,0.45
16775,Chennai,Tamil Nadu,13.187486,80.295193,2023-05-26,8:00,8,Friday,0,highway,3,0,rain,low,40,medium,weather,minor,4,2,1,,0.6
16785,Chennai,Tamil Nadu,12.81503,80.186578,2022-05-03,17:00,17,Tuesday,0,rural,2,0,rain,medium,21,high,overspeeding,minor,1,0,1,,0.6
16788,Chennai,Tamil Nadu,13.051037,80.198698,2022-09-03,8:00,8,Saturday,1,rural,4,1,rain,low,19,medium,poor road,minor,4,3,1,,0.6
16794,Chennai,Tamil Nadu,12.850964,80.291119,2023-12-01,16:00,16,Friday,0,highway,4,0,rain,medium,15,low,distraction,minor,2,0,0,,0.25
16812,Chennai,Tamil Nadu,13.117165,80.233718,2023-01-16,4:00,4,Monday,0,rural,6,0,clear,high,34,low,overspeeding,major,5,4,0,,0.1
16824,Chennai,Tamil Nadu,13.057256,80.233416,2022-02-25,17:00,17,Friday,0,rural,6,1,fog,low,30,high,drunk driving,minor,4,0,1,,0.8
16826,Chennai,Tamil Nadu,12.955882,80.100871,2024-10-14,11:00,11,Monday,0,rural,1,1,clear,high,24,high,distraction,minor,3,3,0,,0.3
16827,Chennai,Tamil Nadu,12.80205,80.158222,2024-02-02,10:00,10,Friday,0,urban,5,1,clear,high,23,medium,poor road,minor,1,1,1,,0.25
16837,Chennai,Tamil Nadu,12.942028,80.277695,2023-10-26,18:00,18,Thursday,0,urban,1,0,rain,low,17,high,drunk driving,minor,4,2,1,,0.8
16840,Chennai,Tamil Nadu,12.886677,80.218082,2025-01-24,1:00,1,Friday,0,highway,1,1,clear,high,25,low,drunk driving,minor,2,0,0,,0.1
16852,Chennai,Tamil Nadu,13.120891,80.275907,2022-10-17,15:00,15,Monday,0,highway,5,0,clear,high,24,high,distraction,minor,4,2,0,,0.3
16853,Chennai,Tamil Nadu,12.953251,80.207009,2023-04-12,22:00,22,Wednesday,0,highway,4,0,fog,low,24,medium,distraction,minor,5,4,0,,0.45
16854,Chennai,Tamil Nadu,12.939586,80.148113,2022-06-16,22:00,22,Thursday,0,highway,5,1,rain,medium,27,low,drunk driving,major,1,1,0,,0.25
16863,Chennai,Tamil Nadu,12.955045,80.205038,2022-03-20,16:00,16,Sunday,1,rural,6,1,rain,medium,39,low,overspeeding,minor,4,4,0,,0.25
16865,Chennai,Tamil Nadu,13.190021,80.21108,2024-01-30,19:00,19,Tuesday,0,rural,1,1,rain,medium,15,high,distraction,minor,4,2,1,,0.6
16868,Chennai,Tamil Nadu,13.04818,80.137772,2022-06-20,15:00,15,Monday,0,urban,5,1,fog,low,35,high,poor road,minor,1,0,0,,0.65
16875,Chennai,Tamil Nadu,13.147869,80.280214,2022-10-06,6:00,6,Thursday,0,rural,2,1,fog,low,38,low,poor road,major,4,4,0,,0.45
16878,Chennai,Tamil Nadu,12.911509,80.26876,2022-04-08,0:00,0,Friday,0,rural,6,1,fog,low,28,low,poor road,minor,2,2,0,,0.45
16880,Chennai,Tamil Nadu,12.976309,80.246611,2023-12-03,23:00,23,Sunday,1,highway,1,1,rain,medium,37,high,overspeeding,minor,3,0,0,,0.45
16882,Chennai,Tamil Nadu,12.849654,80.104844,2023-02-20,8:00,8,Monday,0,highway,5,1,fog,low,31,high,drunk driving,minor,1,1,1,,0.8
16884,Chennai,Tamil Nadu,13.178857,80.253626,2024-07-18,16:00,16,Thursday,0,urban,5,1,fog,low,22,low,distraction,minor,3,2,0,,0.45
16896,Chennai,Tamil Nadu,13.037226,80.178989,2024-03-04,6:00,6,Monday,0,highway,5,0,clear,high,23,medium,weather,major,3,2,0,,0.1
16940,Chennai,Tamil Nadu,13.136642,80.281024,2024-05-30,4:00,4,Thursday,0,rural,5,1,clear,high,39,low,overspeeding,fatal,2,2,0,,0.3
16943,Chennai,Tamil Nadu,13.165433,80.293757,2023-07-30,1:00,1,Sunday,1,highway,6,1,fog,low,27,low,weather,major,2,0,0,,0.45
16944,Chennai,Tamil Nadu,12.887267,80.105737,2022-03-29,12:00,12,Tuesday,0,urban,4,0,fog,low,22,medium,distraction,major,2,1,0,,0.45
16953,Chennai,Tamil Nadu,13.106191,80.113591,2023-09-27,11:00,11,Wednesday,0,urban,5,1,rain,medium,29,low,overspeeding,fatal,1,1,0,,0.45
16964,Chennai,Tamil Nadu,12.902664,80.291512,2023-11-01,20:00,20,Wednesday,0,urban,4,1,clear,high,34,medium,distraction,major,2,1,0,,0.1
16966,Chennai,Tamil Nadu,12.835812,80.137797,2023-08-16,2:00,2,Wednesday,0,rural,4,1,fog,low,27,medium,poor road,minor,3,2,0,,0.45
16969,Chennai,Tamil Nadu,12.842498,80.142717,2023-01-30,10:00,10,Monday,0,highway,2,1,rain,low,24,high,distraction,minor,5,4,1,,0.8
16973,Chennai,Tamil Nadu,13.138892,80.2674,2024-10-19,7:00,7,Saturday,1,urban,1,1,fog,low,18,medium,drunk driving,major,3,0,0,,0.45
16975,Chennai,Tamil Nadu,13.142398,80.250873,2022-07-24,15:00,15,Sunday,1,rural,4,1,fog,low,30,high,overspeeding,minor,5,0,0,,0.65
16979,Chennai,Tamil Nadu,12.974188,80.128211,2022-10-06,2:00,2,Thursday,0,rural,5,1,fog,low,37,medium,overspeeding,minor,1,0,0,,0.45
16992,Chennai,Tamil Nadu,13.197436,80.237455,2023-08-04,4:00,4,Friday,0,highway,5,1,clear,high,17,low,weather,minor,1,1,0,,0.1
17002,Chennai,Tamil Nadu,12.946172,80.203091,2023-02-11,14:00,14,Saturday,1,rural,2,1,fog,low,17,medium,drunk driving,minor,2,2,0,,0.45
17012,Chennai,Tamil Nadu,12.939106,80.205161,2025-03-11,6:00,6,Tuesday,0,highway,4,1,clear,high,25,low,poor road,minor,4,3,0,,0.1
17044,Chennai,Tamil Nadu,13.068989,80.238866,2024-07-27,23:00,23,Saturday,1,highway,6,1,rain,medium,15,high,overspeeding,major,5,2,0,,0.45
17052,Chennai,Tamil Nadu,12.985948,80.208651,2024-10-07,5:00,5,Monday,0,rural,4,0,rain,low,18,medium,distraction,major,4,4,0,,0.45
17055,Chennai,Tamil Nadu,13.188415,80.16828,2023-03-27,9:00,9,Monday,0,rural,2,1,clear,high,16,high,overspeeding,major,1,1,1,,0.45
17057,Chennai,Tamil Nadu,13.018989,80.172617,2022-06-07,12:00,12,Tuesday,0,highway,3,1,fog,low,17,high,poor road,minor,2,0,0,,0.65
17068,Chennai,Tamil Nadu,12.954557,80.216106,2024-04-01,16:00,16,Monday,0,rural,2,1,fog,low,33,medium,distraction,minor,4,2,0,,0.45
17069,Chennai,Tamil Nadu,12.995462,80.268444,2025-01-19,4:00,4,Sunday,1,urban,6,1,rain,low,40,low,distraction,minor,2,0,0,,0.45
17076,Chennai,Tamil Nadu,13.084462,80.256426,2022-10-29,1:00,1,Saturday,1,rural,2,0,rain,medium,18,low,overspeeding,minor,1,1,0,,0.25
17078,Chennai,Tamil Nadu,13.142261,80.127245,2025-02-11,3:00,3,Tuesday,0,rural,4,1,rain,medium,25,low,poor road,major,4,2,0,,0.25
17084,Chennai,Tamil Nadu,13.132281,80.206986,2022-06-10,11:00,11,Friday,0,rural,4,0,rain,medium,16,low,poor road,major,2,2,0,,0.25
17095,Chennai,Tamil Nadu,12.840158,80.239357,2024-10-24,10:00,10,Thursday,0,highway,2,1,fog,low,32,high,drunk driving,minor,4,2,1,,0.8
17097,Chennai,Tamil Nadu,13.160666,80.282147,2023-01-27,0:00,0,Friday,0,highway,2,1,clear,high,30,medium,weather,major,3,3,0,,0.1
17104,Chennai,Tamil Nadu,12.861319,80.101084,2024-07-20,1:00,1,Saturday,1,urban,4,1,fog,low,18,low,poor road,minor,3,1,0,,0.45
17106,Chennai,Tamil Nadu,12.842658,80.154615,2023-07-28,0:00,0,Friday,0,urban,1,1,fog,low,18,low,overspeeding,minor,4,0,0,,0.45
17107,Chennai,Tamil Nadu,13.063075,80.293194,2022-01-21,11:00,11,Friday,0,urban,2,0,fog,low,23,low,distraction,minor,5,5,0,,0.45
17108,Chennai,Tamil Nadu,13.148914,80.116967,2023-06-04,11:00,11,Sunday,1,rural,5,0,rain,low,19,low,weather,minor,4,3,0,,0.45
17112,Chennai,Tamil Nadu,13.190008,80.237277,2024-08-15,4:00,4,Thursday,0,rural,5,1,fog,low,24,low,weather,major,3,0,0,,0.45
17114,Chennai,Tamil Nadu,13.114423,80.287278,2024-12-18,4:00,4,Wednesday,0,urban,5,0,rain,low,40,low,distraction,minor,1,1,0,,0.45
17123,Chennai,Tamil Nadu,12.966793,80.283132,2022-07-26,22:00,22,Tuesday,0,urban,3,1,clear,high,26,low,distraction,major,3,3,0,,0.1
17129,Chennai,Tamil Nadu,13.159889,80.130565,2023-02-07,17:00,17,Tuesday,0,urban,4,1,fog,low,16,high,drunk driving,minor,4,0,1,,0.8
17132,Chennai,Tamil Nadu,13.178757,80.102697,2023-05-11,1:00,1,Thursday,0,highway,3,0,fog,low,29,low,poor road,minor,5,4,0,,0.45
17133,Chennai,Tamil Nadu,13.160133,80.186104,2022-04-18,20:00,20,Monday,0,rural,4,1,rain,low,16,high,poor road,minor,3,1,0,,0.65
17153,Chennai,Tamil Nadu,13.002151,80.240259,2024-08-30,2:00,2,Friday,0,urban,4,1,fog,low,26,medium,poor road,fatal,1,1,0,,0.65
17159,Chennai,Tamil Nadu,12.911418,80.120296,2022-04-16,20:00,20,Saturday,1,rural,2,1,rain,medium,31,high,poor road,minor,4,4,0,,0.45
17163,Chennai,Tamil Nadu,13.082904,80.143477,2024-07-27,17:00,17,Saturday,1,urban,1,1,rain,medium,25,medium,weather,major,3,2,1,,0.4
17170,Chennai,Tamil Nadu,13.018029,80.14211,2023-05-06,8:00,8,Saturday,1,highway,4,0,rain,low,15,high,distraction,minor,5,2,1,,0.8
17173,Chennai,Tamil Nadu,12.974625,80.193678,2024-04-11,9:00,9,Thursday,0,rural,6,0,fog,low,37,high,weather,major,5,5,1,,0.8
17186,Chennai,Tamil Nadu,13.037808,80.14181,2022-04-09,7:00,7,Saturday,1,highway,2,0,rain,low,18,low,overspeeding,minor,5,5,0,,0.45
17191,Chennai,Tamil Nadu,12.961039,80.232411,2022-06-04,21:00,21,Saturday,1,highway,5,1,rain,medium,21,low,weather,minor,5,1,0,,0.25
17194,Chennai,Tamil Nadu,12.867406,80.178225,2024-07-21,3:00,3,Sunday,1,urban,2,0,rain,low,30,low,weather,major,4,3,0,,0.45
17205,Chennai,Tamil Nadu,13.085188,80.182538,2023-04-15,2:00,2,Saturday,1,highway,4,0,fog,low,19,medium,distraction,major,3,0,0,,0.45
17207,Chennai,Tamil Nadu,13.129196,80.193715,2022-02-18,7:00,7,Friday,0,highway,2,0,clear,high,34,medium,overspeeding,minor,1,0,0,,0.1
17208,Chennai,Tamil Nadu,13.161637,80.200877,2023-02-11,21:00,21,Saturday,1,urban,3,1,rain,low,22,low,overspeeding,major,3,0,0,,0.45
17210,Chennai,Tamil Nadu,12.932051,80.148993,2024-02-06,16:00,16,Tuesday,0,urban,5,1,clear,high,23,low,distraction,minor,2,1,0,,0.1
17213,Chennai,Tamil Nadu,12.828765,80.296039,2022-09-13,11:00,11,Tuesday,0,highway,4,1,fog,low,34,low,distraction,major,5,5,0,,0.45
17225,Chennai,Tamil Nadu,13.096246,80.20086,2024-02-29,15:00,15,Thursday,0,highway,4,0,clear,high,22,high,weather,minor,5,1,0,,0.3
17239,Chennai,Tamil Nadu,12.88687,80.181937,2022-12-09,11:00,11,Friday,0,rural,1,0,clear,high,21,low,distraction,major,5,4,0,,0.1
17246,Chennai,Tamil Nadu,12.85634,80.186779,2022-09-27,10:00,10,Tuesday,0,highway,2,1,rain,medium,30,medium,weather,minor,2,1,1,,0.4
17247,Chennai,Tamil Nadu,12.932109,80.114453,2023-04-03,17:00,17,Monday,0,highway,6,0,rain,medium,30,high,drunk driving,minor,2,2,1,,0.6
17249,Chennai,Tamil Nadu,12.86077,80.275781,2023-01-21,12:00,12,Saturday,1,highway,1,0,fog,low,26,high,overspeeding,minor,4,4,0,,0.65
17259,Chennai,Tamil Nadu,13.013129,80.169931,2023-09-01,21:00,21,Friday,0,highway,1,0,rain,low,15,high,weather,major,1,1,0,,0.65
17260,Chennai,Tamil Nadu,12.855269,80.246658,2023-07-19,8:00,8,Wednesday,0,rural,1,1,rain,low,32,high,distraction,fatal,5,5,1,,1.0
17261,Chennai,Tamil Nadu,13.014346,80.274885,2024-01-31,0:00,0,Wednesday,0,rural,4,0,fog,low,20,high,poor road,major,2,2,0,,0.65
17264,Chennai,Tamil Nadu,12.975701,80.277032,2023-06-04,17:00,17,Sunday,1,highway,5,1,rain,medium,30,medium,poor road,minor,4,3,1,,0.4
17284,Chennai,Tamil Nadu,13.109277,80.183736,2022-07-29,5:00,5,Friday,0,rural,1,0,rain,low,29,low,distraction,minor,3,2,0,,0.45
17286,Chennai,Tamil Nadu,13.159649,80.229451,2023-11-20,1:00,1,Monday,0,highway,1,1,fog,low,27,low,poor road,minor,2,0,0,,0.45
17294,Chennai,Tamil Nadu,12.833706,80.224993,2025-04-15,2:00,2,Tuesday,0,urban,2,0,clear,high,36,high,weather,minor,4,3,0,,0.3
17301,Chennai,Tamil Nadu,12.87291,80.104413,2025-02-05,21:00,21,Wednesday,0,urban,3,0,rain,medium,16,medium,overspeeding,minor,5,4,0,,0.25
17305,Chennai,Tamil Nadu,13.170603,80.212088,2024-12-24,2:00,2,Tuesday,0,urban,3,1,rain,low,36,low,distraction,minor,1,0,0,,0.45
17306,Chennai,Tamil Nadu,13.063082,80.162996,2023-01-29,6:00,6,Sunday,1,rural,6,1,clear,high,37,high,weather,minor,4,3,0,,0.3
17315,Chennai,Tamil Nadu,12.826897,80.23261,2024-02-15,21:00,21,Thursday,0,rural,6,1,rain,medium,18,medium,drunk driving,fatal,5,5,0,,0.45
17348,Chennai,Tamil Nadu,13.157007,80.270059,2023-05-04,0:00,0,Thursday,0,rural,5,1,fog,low,19,low,weather,minor,1,1,0,,0.45
17355,Chennai,Tamil Nadu,12.892252,80.203265,2024-01-21,14:00,14,Sunday,1,urban,2,1,fog,low,34,high,weather,fatal,4,4,0,,0.85
17356,Chennai,Tamil Nadu,13.033616,80.253634,2023-07-07,16:00,16,Friday,0,rural,3,0,fog,low,34,low,weather,major,2,2,0,,0.45
17358,Chennai,Tamil Nadu,13.105067,80.276132,2022-01-14,7:00,7,Friday,0,rural,5,0,rain,medium,35,high,poor road,major,2,2,0,,0.45
17363,Chennai,Tamil Nadu,13.135522,80.262746,2024-02-10,19:00,19,Saturday,1,rural,3,1,fog,low,35,high,overspeeding,minor,4,2,1,,0.8
17387,Chennai,Tamil Nadu,13.153691,80.16884,2024-10-31,5:00,5,Thursday,0,urban,4,1,rain,medium,32,low,distraction,fatal,1,1,0,,0.45
17403,Chennai,Tamil Nadu,13.088758,80.236654,2023-08-15,1:00,1,Tuesday,0,urban,1,0,clear,high,32,low,overspeeding,major,1,1,0,,0.1
17409,Chennai,Tamil Nadu,12.966488,80.267471,2024-04-26,3:00,3,Friday,0,urban,6,0,rain,low,33,medium,weather,minor,5,1,0,,0.45
17414,Chennai,Tamil Nadu,13.112656,80.168481,2025-01-07,22:00,22,Tuesday,0,highway,3,0,clear,high,31,high,weather,major,2,2,0,,0.3
17417,Chennai,Tamil Nadu,12.929311,80.258333,2022-01-06,20:00,20,Thursday,0,rural,6,0,rain,low,35,high,overspeeding,minor,5,1,0,,0.65
17418,Chennai,Tamil Nadu,12.918468,80.190253,2022-06-24,18:00,18,Friday,0,highway,3,0,clear,high,21,high,poor road,minor,2,0,1,,0.45
17423,Chennai,Tamil Nadu,13.001722,80.115891,2022-11-25,2:00,2,Friday,0,rural,3,1,clear,high,26,low,distraction,minor,1,1,0,,0.1
17439,Chennai,Tamil Nadu,13.003846,80.216374,2024-08-31,11:00,11,Saturday,1,rural,5,0,rain,low,30,high,poor road,major,4,4,0,,0.65
17440,Chennai,Tamil Nadu,13.161023,80.102297,2025-04-11,13:00,13,Friday,0,rural,3,1,fog,low,15,medium,distraction,minor,3,1,0,,0.45
17445,Chennai,Tamil Nadu,12.868244,80.249891,2025-03-22,16:00,16,Saturday,1,rural,4,0,rain,medium,40,high,overspeeding,major,3,0,0,,0.45
17462,Chennai,Tamil Nadu,13.172036,80.213495,2024-01-18,20:00,20,Thursday,0,urban,3,1,clear,high,36,medium,weather,major,2,2,0,,0.1
17465,Chennai,Tamil Nadu,13.067424,80.15322,2022-07-06,18:00,18,Wednesday,0,rural,3,1,fog,low,38,low,drunk driving,minor,2,1,1,,0.6
17466,Chennai,Tamil Nadu,12.930265,80.251814,2024-07-23,3:00,3,Tuesday,0,urban,3,1,fog,low,23,medium,drunk driving,fatal,3,3,0,,0.65
17492,Chennai,Tamil Nadu,13.02439,80.277352,2023-08-22,23:00,23,Tuesday,0,urban,4,1,clear,high,37,low,drunk driving,major,3,3,0,,0.1
17497,Chennai,Tamil Nadu,13.187547,80.214467,2024-04-21,5:00,5,Sunday,1,rural,5,0,clear,high,18,high,weather,minor,4,3,0,,0.3
17504,Chennai,Tamil Nadu,12.987301,80.234577,2022-04-13,8:00,8,Wednesday,0,highway,2,1,clear,high,32,high,distraction,minor,3,3,1,,0.45
17511,Chennai,Tamil Nadu,13.145787,80.1339,2022-07-23,20:00,20,Saturday,1,urban,3,1,fog,low,25,medium,overspeeding,minor,1,0,0,,0.45
17544,Chennai,Tamil Nadu,13.163963,80.193234,2023-08-12,7:00,7,Saturday,1,highway,5,1,fog,low,36,high,distraction,major,4,4,0,,0.65
17545,Chennai,Tamil Nadu,13.006283,80.285474,2024-09-10,7:00,7,Tuesday,0,highway,4,0,rain,low,25,high,overspeeding,minor,5,2,0,,0.65
17549,Chennai,Tamil Nadu,13.126959,80.17735,2023-12-16,0:00,0,Saturday,1,urban,1,0,fog,low,19,low,overspeeding,minor,4,4,0,,0.45
17562,Chennai,Tamil Nadu,12.939459,80.12713,2022-03-13,22:00,22,Sunday,1,rural,5,1,rain,low,30,high,poor road,minor,2,0,0,,0.65
17575,Chennai,Tamil Nadu,13.196773,80.202719,2023-10-09,0:00,0,Monday,0,urban,6,0,fog,low,16,high,distraction,major,5,0,0,,0.65
17583,Chennai,Tamil Nadu,13.060488,80.19499,2022-11-04,10:00,10,Friday,0,highway,1,0,clear,high,20,high,overspeeding,minor,2,2,1,,0.45
17585,Chennai,Tamil Nadu,13.163024,80.259394,2024-10-31,6:00,6,Thursday,0,highway,1,0,fog,low,22,medium,weather,minor,5,0,0,,0.45
17599,Chennai,Tamil Nadu,12.974117,80.162698,2022-07-21,6:00,6,Thursday,0,urban,6,1,fog,low,16,high,poor road,major,2,2,0,,0.65
17603,Chennai,Tamil Nadu,13.055432,80.177971,2022-08-04,14:00,14,Thursday,0,rural,3,1,clear,high,30,medium,poor road,minor,1,0,0,,0.1
17605,Chennai,Tamil Nadu,13.174388,80.296166,2024-12-11,9:00,9,Wednesday,0,urban,5,0,clear,high,40,high,drunk driving,minor,4,2,1,,0.45
17607,Chennai,Tamil Nadu,13.005987,80.117543,2023-01-12,2:00,2,Thursday,0,urban,1,1,rain,low,19,low,poor road,fatal,2,2,0,,0.65
17629,Chennai,Tamil Nadu,13.184974,80.224829,2022-02-18,0:00,0,Friday,0,urban,6,1,rain,medium,16,medium,weather,minor,3,1,0,,0.25
17634,Chennai,Tamil Nadu,13.145876,80.178955,2024-04-26,7:00,7,Friday,0,rural,6,1,clear,high,35,low,drunk driving,minor,1,0,0,,0.1
17637,Chennai,Tamil Nadu,13.151811,80.11911,2023-04-21,0:00,0,Friday,0,rural,5,0,clear,high,23,high,poor road,minor,5,4,0,,0.3
17638,Chennai,Tamil Nadu,12.834737,80.225502,2023-12-23,19:00,19,Saturday,1,rural,1,0,fog,low,24,medium,poor road,minor,3,1,1,,0.6
17640,Chennai,Tamil Nadu,13.19905,80.16957,2022-04-07,9:00,9,Thursday,0,urban,5,1,clear,high,21,medium,distraction,major,2,1,1,,0.25
17648,Chennai,Tamil Nadu,12.993089,80.23991,2024-10-08,11:00,11,Tuesday,0,rural,2,1,clear,high,23,low,weather,fatal,1,1,0,,0.3
17650,Chennai,Tamil Nadu,13.055468,80.182905,2023-01-20,4:00,4,Friday,0,rural,5,0,rain,low,32,low,weather,minor,3,0,0,,0.45
17651,Chennai,Tamil Nadu,12.810773,80.267494,2023-01-31,16:00,16,Tuesday,0,urban,4,0,rain,low,28,low,distraction,minor,5,5,0,,0.45
17654,Chennai,Tamil Nadu,13.002322,80.114379,2023-08-11,19:00,19,Friday,0,rural,4,1,fog,low,29,medium,overspeeding,minor,5,2,1,,0.6
17655,Chennai,Tamil Nadu,12.971181,80.227909,2022-10-16,17:00,17,Sunday,1,rural,6,0,clear,high,33,medium,poor road,minor,4,1,1,,0.25
17666,Chennai,Tamil Nadu,12.887064,80.163779,2023-04-28,20:00,20,Friday,0,rural,4,1,clear,high,24,high,distraction,minor,2,1,0,,0.3
17670,Chennai,Tamil Nadu,13.037159,80.101168,2024-08-31,6:00,6,Saturday,1,highway,6,0,fog,low,37,low,distraction,fatal,5,5,0,,0.65
17674,Chennai,Tamil Nadu,13.049995,80.128536,2022-06-21,11:00,11,Tuesday,0,rural,6,0,fog,low,38,low,drunk driving,minor,4,3,0,,0.45
